OrderDate;Country;LineTotal;ProductName;ProductNumber;Class
2014.01.02 0:00;AU;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;AU;4,99;Touring Tire Tube;TT-T092;L 
2014.01.02 0:00;AU;8,99;Racing Socks, L;SO-R809-L;L 
2014.01.02 0:00;AU;49,99;Long-Sleeve Logo Jersey, L;LJ-0192-L;L 
2014.01.02 0:00;AU;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;AU;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Red;HL-U509-R;L 
2014.01.02 0:00;AU;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;AU;49,99;Long-Sleeve Logo Jersey, L;LJ-0192-L;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;AU;53,99;Short-Sleeve Classic Jersey, XL;SJ-0194-X;L 
2014.01.02 0:00;AU;3,99;Road Tire Tube;TT-R982;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Red;HL-U509-R;L 
2014.01.02 0:00;AU;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;AU;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;AU;9,99;Mountain Bottle Cage;BC-M005;L 
2014.01.02 0:00;AU;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;AU;21,98;Fender Set - Mountain;FE-6654;L 
2014.01.02 0:00;AU;9,99;Mountain Bottle Cage;BC-M005;L 
2014.01.02 0:00;AU;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;AU;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;CA;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;CA;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;CA;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;CA;24,49;Half-Finger Gloves, M;GL-H102-M;L 
2014.01.02 0:00;CA;49,99;Long-Sleeve Logo Jersey, S;LJ-0192-S;L 
2014.01.02 0:00;CA;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;CA;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;CA;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;CA;69,99;Women's Mountain Shorts, L;SH-W890-L;L 
2014.01.02 0:00;CA;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;CA;49,99;Long-Sleeve Logo Jersey, S;LJ-0192-S;L 
2014.01.02 0:00;CA;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;CA;69,99;Women's Mountain Shorts, L;SH-W890-L;L 
2014.01.02 0:00;CA;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;CA;21,98;Fender Set - Mountain;FE-6654;L 
2014.01.02 0:00;CA;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;CA;7,95;Bike Wash - Dissolver;CL-9009;L 
2014.01.02 0:00;CA;34,99;Sport-100 Helmet, Red;HL-U509-R;L 
2014.01.02 0:00;CA;49,99;Long-Sleeve Logo Jersey, S;LJ-0192-S;L 
2014.01.02 0:00;CA;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;CA;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;DE;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;DE;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;DE;4,99;Touring Tire Tube;TT-T092;L 
2014.01.02 0:00;DE;28,99;Touring Tire;TI-T723;L 
2014.01.02 0:00;DE;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;DE;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;DE;34,99;Sport-100 Helmet, Red;HL-U509-R;L 
2014.01.02 0:00;DE;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;FR;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;FR;7,95;Bike Wash - Dissolver;CL-9009;L 
2014.01.02 0:00;FR;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;FR;34,99;Sport-100 Helmet, Red;HL-U509-R;L 
2014.01.02 0:00;FR;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;FR;7,95;Bike Wash - Dissolver;CL-9009;L 
2014.01.02 0:00;FR;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;FR;3,99;Road Tire Tube;TT-R982;L 
2014.01.02 0:00;FR;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;FR;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;FR;28,99;Touring Tire;TI-T723;L 
2014.01.02 0:00;FR;4,99;Touring Tire Tube;TT-T092;L 
2014.01.02 0:00;FR;54,99;Hydration Pack - 70 oz.;HY-1023-70;L 
2014.01.02 0:00;FR;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;FR;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;FR;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;FR;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;GB;9,99;Mountain Bottle Cage;BC-M005;L 
2014.01.02 0:00;GB;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;GB;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;GB;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;GB;3,99;Road Tire Tube;TT-R982;L 
2014.01.02 0:00;GB;49,99;Long-Sleeve Logo Jersey, L;LJ-0192-L;L 
2014.01.02 0:00;GB;9,99;Mountain Bottle Cage;BC-M005;L 
2014.01.02 0:00;GB;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;GB;28,99;Touring Tire;TI-T723;L 
2014.01.02 0:00;GB;4,99;Touring Tire Tube;TT-T092;L 
2014.01.02 0:00;GB;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;GB;34,99;Sport-100 Helmet, Red;HL-U509-R;L 
2014.01.02 0:00;GB;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;US;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;US;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;US;49,99;Long-Sleeve Logo Jersey, S;LJ-0192-S;L 
2014.01.02 0:00;US;24,49;Half-Finger Gloves, L;GL-H102-L;L 
2014.01.02 0:00;US;3,99;Road Tire Tube;TT-R982;L 
2014.01.02 0:00;US;8,99;Racing Socks, M;SO-R809-M;L 
2014.01.02 0:00;US;69,99;Women's Mountain Shorts, L;SH-W890-L;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;US;69,99;Women's Mountain Shorts, M;SH-W890-M;L 
2014.01.02 0:00;US;24,49;Half-Finger Gloves, L;GL-H102-L;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;US;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;US;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;US;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;9,99;Mountain Bottle Cage;BC-M005;L 
2014.01.02 0:00;US;4,99;Mountain Tire Tube;TT-M928;L 
2014.01.02 0:00;US;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.02 0:00;US;69,99;Women's Mountain Shorts, L;SH-W890-L;L 
2014.01.02 0:00;US;53,99;Short-Sleeve Classic Jersey, L;SJ-0194-L;L 
2014.01.02 0:00;US;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;US;2,29;Patch Kit/8 Patches;PK-7098;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;9,99;Mountain Bottle Cage;BC-M005;L 
2014.01.02 0:00;US;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;US;28,99;Touring Tire;TI-T723;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;US;24,49;Half-Finger Gloves, S;GL-H102-S;L 
2014.01.02 0:00;US;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;US;63,5;Classic Vest, S;VE-C304-S;L 
2014.01.02 0:00;US;4,99;Water Bottle - 30 oz.;WB-H098;L 
2014.01.02 0:00;US;8,99;AWC Logo Cap;CA-1098;L 
2014.01.02 0:00;US;8,99;Road Bottle Cage;BC-R205;L 
2014.01.02 0:00;US;34,99;Sport-100 Helmet, Blue;HL-U509-B;L 
2014.01.02 0:00;US;34,99;Sport-100 Helmet, Black;HL-U509;L 
2014.01.03 0:00;AU;32,6;HL Road Tire;TI-R982;H 
2014.01.03 0:00;AU;2319,99;Mountain-200 Silver, 38;BK-M68S-38;H 
2014.01.03 0:00;AU;2294,99;Mountain-200 Black, 46;BK-M68B-46;H 
2014.01.03 0:00;AU;2384,07;Touring-1000 Blue, 46;BK-T79U-46;H 
2014.01.03 0:00;AU;2384,07;Touring-1000 Blue, 54;BK-T79U-54;H 
2014.01.03 0:00;AU;2384,07;Touring-1000 Blue, 54;BK-T79U-54;H 
2014.01.03 0:00;CA;32,6;HL Road Tire;TI-R982;H 
