OrderDate;Country;LineTotal;ProductName;ProductNumber;Class
2013.01.04 0:00;GB;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.04 0:00;US;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.04 0:00;US;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.04 0:00;US;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.05 0:00;AU;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.05 0:00;CA;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.05 0:00;DE;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.05 0:00;DE;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.05 0:00;FR;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.05 0:00;GB;2443,35;Road-250 Red, 52;BK-R89R-52;H 
2013.01.05 0:00;US;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.05 0:00;US;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.05 0:00;US;782,99;Road-650 Red, 58;BK-R50R-58;L 
2013.01.05 0:00;US;782,99;Road-650 Red, 62;BK-R50R-62;L 
2013.01.05 0:00;US;782,99;Road-650 Red, 48;BK-R50R-48;L 
2013.01.05 0:00;US;782,99;Road-650 Red, 58;BK-R50R-58;L 
2013.01.05 0:00;AU;1000,4375;Road-550-W Yellow, 48;BK-R64Y-48;M 
2013.01.05 0:00;AU;1000,4375;Road-550-W Yellow, 42;BK-R64Y-42;M 
2013.01.06 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.06 0:00;AU;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.06 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.06 0:00;AU;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.06 0:00;AU;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.06 0:00;CA;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.06 0:00;US;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.06 0:00;AU;1000,4375;Road-550-W Yellow, 48;BK-R64Y-48;M 
2013.01.07 0:00;AU;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.07 0:00;AU;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.07 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.07 0:00;DE;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.07 0:00;GB;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.07 0:00;US;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.07 0:00;AU;782,99;Road-650 Red, 58;BK-R50R-58;L 
2013.01.07 0:00;FR;782,99;Road-650 Black, 52;BK-R50B-52;L 
2013.01.07 0:00;US;782,99;Road-650 Red, 44;BK-R50R-44;L 
2013.01.07 0:00;FR;1000,4375;Road-550-W Yellow, 44;BK-R64Y-44;M 
2013.01.07 0:00;FR;1000,4375;Road-550-W Yellow, 42;BK-R64Y-42;M 
2013.01.08 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.08 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.08 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.08 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.08 0:00;FR;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.08 0:00;GB;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.08 0:00;GB;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.08 0:00;GB;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.08 0:00;US;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.08 0:00;DE;782,99;Road-650 Black, 52;BK-R50B-52;L 
2013.01.08 0:00;FR;782,99;Road-650 Black, 58;BK-R50B-58;L 
2013.01.09 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.09 0:00;AU;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.09 0:00;CA;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.09 0:00;CA;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.09 0:00;FR;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.09 0:00;GB;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.09 0:00;US;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.10 0:00;AU;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.10 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.10 0:00;GB;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.10 0:00;GB;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.11 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.11 0:00;AU;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.11 0:00;AU;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.11 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.11 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.11 0:00;GB;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.11 0:00;US;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.11 0:00;US;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.11 0:00;AU;782,99;Road-650 Red, 52;BK-R50R-52;L 
2013.01.11 0:00;FR;782,99;Road-650 Black, 52;BK-R50B-52;L 
2013.01.12 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.12 0:00;AU;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.12 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.12 0:00;AU;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.12 0:00;DE;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.12 0:00;DE;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.12 0:00;DE;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.12 0:00;US;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.12 0:00;DE;1000,4375;Road-550-W Yellow, 48;BK-R64Y-48;M 
2013.01.12 0:00;GB;1000,4375;Road-550-W Yellow, 44;BK-R64Y-44;M 
2013.01.12 0:00;US;1000,4375;Road-550-W Yellow, 40;BK-R64Y-40;M 
2013.01.13 0:00;AU;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.13 0:00;AU;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.13 0:00;DE;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.13 0:00;FR;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.13 0:00;FR;2181,5625;Road-250 Red, 58;BK-R89R-58;H 
2013.01.13 0:00;US;2181,5625;Road-250 Red, 58;BK-R89R-58;H 
2013.01.13 0:00;US;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.13 0:00;AU;782,99;Road-650 Black, 60;BK-R50B-60;L 
2013.01.13 0:00;US;782,99;Road-650 Black, 62;BK-R50B-62;L 
2013.01.13 0:00;GB;1000,4375;Road-550-W Yellow, 38;BK-R64Y-38;M 
2013.01.13 0:00;US;1000,4375;Road-550-W Yellow, 38;BK-R64Y-38;M 
2013.01.14 0:00;AU;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.14 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.14 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.14 0:00;AU;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.14 0:00;AU;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.14 0:00;DE;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.14 0:00;US;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.14 0:00;AU;782,99;Road-650 Red, 48;BK-R50R-48;L 
2013.01.14 0:00;CA;782,99;Road-650 Black, 58;BK-R50B-58;L 
2013.01.14 0:00;AU;1000,4375;Road-550-W Yellow, 44;BK-R64Y-44;M 
2013.01.14 0:00;US;1000,4375;Road-550-W Yellow, 38;BK-R64Y-38;M 
2013.01.15 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.15 0:00;CA;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.15 0:00;DE;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.15 0:00;GB;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.16 0:00;AU;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.16 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.16 0:00;AU;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.16 0:00;AU;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.16 0:00;AU;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.16 0:00;AU;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.16 0:00;DE;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.16 0:00;DE;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.16 0:00;GB;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.16 0:00;GB;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.16 0:00;US;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.16 0:00;FR;1000,4375;Road-550-W Yellow, 44;BK-R64Y-44;M 
2013.01.17 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.17 0:00;AU;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.17 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.17 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.17 0:00;AU;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.17 0:00;AU;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.17 0:00;DE;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.17 0:00;FR;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.17 0:00;GB;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.17 0:00;US;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.17 0:00;AU;782,99;Road-650 Red, 48;BK-R50R-48;L 
2013.01.17 0:00;US;782,99;Road-650 Red, 52;BK-R50R-52;L 
2013.01.17 0:00;FR;1000,4375;Road-550-W Yellow, 38;BK-R64Y-38;M 
2013.01.18 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.18 0:00;AU;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.18 0:00;AU;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.18 0:00;DE;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.18 0:00;FR;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.18 0:00;US;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.18 0:00;US;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.18 0:00;US;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.18 0:00;GB;782,99;Road-650 Red, 62;BK-R50R-62;L 
2013.01.18 0:00;US;1000,4375;Road-550-W Yellow, 42;BK-R64Y-42;M 
2013.01.19 0:00;AU;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.19 0:00;AU;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.19 0:00;AU;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.19 0:00;AU;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.19 0:00;AU;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.19 0:00;GB;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.19 0:00;US;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.19 0:00;AU;782,99;Road-650 Red, 48;BK-R50R-48;L 
2013.01.19 0:00;US;782,99;Road-650 Red, 62;BK-R50R-62;L 
2013.01.19 0:00;US;782,99;Road-650 Black, 52;BK-R50B-52;L 
2013.01.20 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.20 0:00;AU;2181,5625;Road-250 Red, 58;BK-R89R-58;H 
2013.01.20 0:00;DE;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.20 0:00;FR;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.20 0:00;FR;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.20 0:00;US;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.20 0:00;US;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.20 0:00;GB;782,99;Road-650 Black, 58;BK-R50B-58;L 
2013.01.20 0:00;US;782,99;Road-650 Black, 62;BK-R50B-62;L 
2013.01.20 0:00;US;782,99;Road-650 Black, 58;BK-R50B-58;L 
2013.01.20 0:00;AU;1000,4375;Road-550-W Yellow, 40;BK-R64Y-40;M 
2013.01.20 0:00;AU;1000,4375;Road-550-W Yellow, 40;BK-R64Y-40;M 
2013.01.20 0:00;FR;1000,4375;Road-550-W Yellow, 40;BK-R64Y-40;M 
2013.01.21 0:00;AU;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.21 0:00;AU;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.21 0:00;AU;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.21 0:00;AU;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.21 0:00;DE;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.21 0:00;DE;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.21 0:00;DE;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.21 0:00;GB;2181,5625;Road-250 Black, 48;BK-R89B-48;H 
2013.01.21 0:00;US;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.21 0:00;FR;782,99;Road-650 Black, 60;BK-R50B-60;L 
2013.01.21 0:00;GB;782,99;Road-650 Black, 60;BK-R50B-60;L 
2013.01.22 0:00;AU;2443,35;Road-250 Red, 52;BK-R89R-52;H 
2013.01.22 0:00;AU;782,99;Road-650 Red, 52;BK-R50R-52;L 
2013.01.22 0:00;US;782,99;Road-650 Red, 58;BK-R50R-58;L 
2013.01.23 0:00;AU;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.23 0:00;AU;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.23 0:00;CA;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.23 0:00;DE;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.23 0:00;DE;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.23 0:00;GB;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.23 0:00;GB;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.23 0:00;US;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.23 0:00;US;782,99;Road-650 Black, 44;BK-R50B-44;L 
2013.01.23 0:00;US;782,99;Road-650 Red, 60;BK-R50R-60;L 
2013.01.23 0:00;US;1000,4375;Road-550-W Yellow, 48;BK-R64Y-48;M 
2013.01.24 0:00;AU;2071,4196;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.24 0:00;AU;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.24 0:00;AU;2181,5625;Road-250 Black, 58;BK-R89B-58;H 
2013.01.24 0:00;AU;2443,35;Road-250 Red, 52;BK-R89R-52;H 
2013.01.24 0:00;DE;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.24 0:00;DE;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.24 0:00;DE;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.24 0:00;DE;2443,35;Road-250 Red, 52;BK-R89R-52;H 
2013.01.24 0:00;FR;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.24 0:00;GB;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.24 0:00;GB;2049,0982;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.24 0:00;AU;782,99;Road-650 Red, 52;BK-R50R-52;L 
2013.01.24 0:00;AU;782,99;Road-650 Black, 52;BK-R50B-52;L 
2013.01.24 0:00;GB;782,99;Road-650 Black, 48;BK-R50B-48;L 
2013.01.24 0:00;US;1000,4375;Road-550-W Yellow, 48;BK-R64Y-48;M 
2013.01.25 0:00;AU;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.25 0:00;FR;2443,35;Road-250 Red, 48;BK-R89R-48;H 
2013.01.25 0:00;US;2443,35;Road-250 Red, 44;BK-R89R-44;H 
2013.01.25 0:00;FR;782,99;Road-650 Black, 44;BK-R50B-44;L 
2013.01.25 0:00;GB;782,99;Road-650 Red, 60;BK-R50R-60;L 
2013.01.25 0:00;US;782,99;Road-650 Red, 44;BK-R50R-44;L 
2013.01.25 0:00;US;782,99;Road-650 Black, 58;BK-R50B-58;L 
2013.01.26 0:00;AU;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.26 0:00;GB;2181,5625;Road-250 Black, 44;BK-R89B-44;H 
2013.01.26 0:00;US;1000,4375;Road-550-W Yellow, 38;BK-R64Y-38;M 
2013.01.27 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.27 0:00;AU;2071,4196;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.27 0:00;AU;2049,0982;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.27 0:00;DE;2181,5625;Road-250 Black, 52;BK-R89B-52;H 
2013.01.27 0:00;US;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.27 0:00;DE;782,99;Road-650 Red, 60;BK-R50R-60;L 
2013.01.27 0:00;FR;782,99;Road-650 Red, 52;BK-R50R-52;L 
2013.01.27 0:00;US;782,99;Road-650 Black, 60;BK-R50B-60;L 
2013.01.28 0:00;AU;2071,4196;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.28 0:00;GB;2049,0982;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;FR;5235,75;Road-250 Black, 48;BK-R89B-48;H 
2013.01.28 0:00;CA;1229,4589;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;DE;3728,5554;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.28 0:00;FR;2458,9178;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.28 0:00;FR;4971,4072;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.28 0:00;AU;3688,3767;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;CA;7376,7534;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;FR;2458,9178;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;CA;1308,9375;Road-250 Black, 48;BK-R89B-48;H 
2013.01.28 0:00;FR;1242,8518;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.28 0:00;US;6147,2945;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;DE;198,036;HL Road Front Wheel;FW-R820;H 
2013.01.28 0:00;GB;1466,01;Road-250 Red, 44;BK-R89R-44;H 
2013.01.28 0:00;FR;396,072;HL Road Front Wheel;FW-R820;H 
2013.01.28 0:00;GB;2458,9178;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;GB;137,694;HL Fork;FK-9939;H 
2013.01.28 0:00;FR;2208,4365;HL Mountain Frame - Black, 38;FR-M94B-38;H 
2013.01.28 0:00;FR;2232,8181;HL Mountain Frame - Silver, 38;FR-M94S-38;H 
2013.01.28 0:00;CA;1242,8518;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.28 0:00;US;224,514;HL Headset;HS-3479;H 
2013.01.28 0:00;DE;2208,4365;HL Mountain Frame - Black, 42;FR-M94B-42;H 
2013.01.28 0:00;CA;7376,7534;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.28 0:00;CA;196,329;HL Mountain Rear Wheel;RW-M928;H 
2013.01.28 0:00;FR;1242,8518;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.28 0:00;US;3688,3767;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;DE;2232,8181;HL Mountain Frame - Silver, 46;FR-M94S-46;H 
2013.01.28 0:00;DE;2932,02;Road-250 Red, 52;BK-R89R-52;H 
2013.01.28 0:00;DE;2617,875;Road-250 Red, 58;BK-R89R-58;H 
2013.01.28 0:00;DE;1308,9375;Road-250 Black, 44;BK-R89B-44;H 
2013.01.28 0:00;CA;2932,02;Road-250 Red, 44;BK-R89R-44;H 
2013.01.28 0:00;CA;6544,6875;Road-250 Black, 58;BK-R89B-58;H 
2013.01.28 0:00;CA;4398,03;Road-250 Red, 48;BK-R89R-48;H 
2013.01.28 0:00;GB;4917,8356;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;GB;3688,3767;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;US;7457,1108;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.28 0:00;DE;1229,4589;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;DE;6147,2945;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.28 0:00;US;3728,5554;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.28 0:00;FR;196,329;HL Mountain Rear Wheel;RW-M928;H 
2013.01.28 0:00;FR;2485,7036;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.28 0:00;US;7376,7534;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;CA;3728,5554;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.28 0:00;DE;1229,4589;Mountain-200 Black, 42;BK-M68B-42;H 
2013.01.28 0:00;FR;4971,4072;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.28 0:00;AU;2458,9178;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;CA;7376,7534;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.28 0:00;AU;6214,259;Mountain-200 Silver, 38;BK-M68S-38;H 
2013.01.28 0:00;CA;198,036;HL Road Front Wheel;FW-R820;H 
2013.01.28 0:00;US;1229,4589;Mountain-200 Black, 46;BK-M68B-46;H 
2013.01.28 0:00;AU;2485,7036;Mountain-200 Silver, 42;BK-M68S-42;H 
2013.01.28 0:00;FR;785,316;HL Mountain Rear Wheel;RW-M928;H 
2013.01.28 0:00;GB;275,388;HL Fork;FK-9939;H 
2013.01.28 0:00;GB;2485,7036;Mountain-200 Silver, 46;BK-M68S-46;H 
2013.01.28 0:00;US;1229,4589;Mountain-200 Black, 38;BK-M68B-38;H 
2013.01.28 0:00;FR;2458,9178;Mountain-200 Black, 42;BK-M68B-42;H 
